,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
4008,rodrise01,2016,PIT,Sean,Rodriguez,140.0,81.0,300.0,18.0,56.0,2.0,49.0,16.0,1.0,1.0,33.0,102.0,2.0,5.0,1.0,3,0.0,0.0,57.0,29.0,11.0,27.0,10.0,5.0,17.0,32.0,0.0,1b,"['1b', '2b', '3b', 'ss', 'lf', 'rf', 'of']",0.27,0.3489736070381232,46.0,0.51,0.8589736070381232,0.405,0.3829787234042553,0.3983739837398374,0.42105263157894735,0.03225806451612903,1.0,1.639663403239169
2993,mercejo03,2016,PIT,Jordy,Mercer,149.0,133.0,519.0,11.0,59.0,1.0,66.0,22.0,3.0,1.0,51.0,83.0,8.0,5.0,7.0,2,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.25626204238921,0.3275563258232236,97.0,0.3737957610789981,0.7013520869022216,0.38439306358381503,0.23404255319148937,0.5365853658536586,0.44360902255639095,0.016129032258064516,1.0,1.6147590374434184
126,anderti01,2016,CHA,Tim,Anderson,99.0,116.0,410.0,9.0,30.0,10.0,57.0,22.0,6.0,2.0,13.0,117.0,0.0,1.0,6.0,1,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.28292682926829266,0.3058823529411765,79.0,0.4317073170731707,0.7375896700143472,0.424390243902439,0.19148936170212766,0.4634146341463415,0.22556390977443608,0.16129032258064516,1.0,1.4661484721059894
4380,simmoan01,2016,LAA,Andrelton,Simmons,124.0,126.0,448.0,4.0,44.0,10.0,48.0,22.0,2.0,1.0,28.0,38.0,0.0,2.0,1.0,4,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.28125,0.3236514522821577,98.0,0.36607142857142855,0.6897228808535862,0.421875,0.0851063829787234,0.3902439024390244,0.3308270676691729,0.16129032258064516,1.0,1.389342675667566
4170,saladty01,2016,CHA,Tyler,Saladino,93.0,84.0,298.0,8.0,38.0,11.0,33.0,14.0,0.0,5.0,13.0,62.0,0.0,3.0,2.0,3,0.0,0.0,2.0,41.0,10.0,32.0,1.0,1.0,1.0,3.0,2.0,2b,"['2b', '3b', 'ss']",0.28187919463087246,0.31545741324921134,62.0,0.40939597315436244,0.7248533864035738,0.4228187919463087,0.1702127659574468,0.2682926829268293,0.2857142857142857,0.1774193548387097,0.9928,1.3149217846376184
1958,hardyjj01,2016,BAL,J. J.,Hardy,115.0,109.0,405.0,9.0,48.0,0.0,43.0,29.0,0.0,0.0,26.0,68.0,1.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.2691358024691358,0.30892448512585813,71.0,0.4074074074074074,0.7163318925332656,0.40370370370370373,0.19148936170212766,0.34959349593495936,0.3609022556390977,0.0,1.0,1.3056888169798884
2233,iglesjo01,2016,DET,Jose,Iglesias,137.0,119.0,467.0,4.0,32.0,7.0,57.0,26.0,0.0,4.0,28.0,50.0,1.0,8.0,7.0,3,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.25481798715203424,0.30632411067193677,89.0,0.3361884368308351,0.6425125475027719,0.3822269807280514,0.0851063829787234,0.4634146341463415,0.24060150375939848,0.11290322580645161,1.0,1.2842527274189663
2813,marteke01,2016,SEA,Ketel,Marte,119.0,113.0,437.0,1.0,33.0,11.0,55.0,21.0,2.0,5.0,18.0,84.0,0.0,2.0,3.0,6,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.2585812356979405,0.28725701943844495,89.0,0.32265446224256294,0.6099114816810078,0.3878718535469108,0.02127659574468085,0.44715447154471544,0.24812030075187969,0.1774193548387097,1.0,1.2818425764268964
2009,hechaad01,2016,MIA,Adeiny,Hechavarria,155.0,120.0,508.0,3.0,38.0,1.0,52.0,17.0,6.0,0.0,33.0,73.0,7.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.23622047244094488,0.28256880733944956,94.0,0.3110236220472441,0.5935924293866937,0.35433070866141736,0.06382978723404255,0.42276422764227645,0.2857142857142857,0.016129032258064516,1.0,1.1427680415100865
3780,ramiral03,2016,TBA,Alexei,Ramirez,128.0,101.0,421.0,5.0,41.0,6.0,33.0,19.0,2.0,9.0,17.0,56.0,3.0,4.0,0.0,2,0.0,0.0,0.0,1.0,0.0,127.0,0.0,0.0,3.0,3.0,1.0,ss,['ss'],0.23990498812351543,0.2747747747747748,75.0,0.33016627078384797,0.6049410455586228,0.3598574821852732,0.10638297872340426,0.2682926829268293,0.3082706766917293,0.0967741935483871,1.0,1.139578014075623
3902,reyesjo01,2016,NYN,Jose,Reyes,60.0,68.0,255.0,8.0,24.0,9.0,45.0,13.0,4.0,2.0,23.0,49.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,3b,"['3b', 'ss']",0.26666666666666666,0.32616487455197135,43.0,0.44313725490196076,0.7693021294539322,0.4,0.1702127659574468,0.36585365853658536,0.18045112781954886,0.14516129032258066,0.8380000000000001,1.0572868701291036
1335,escobed01,2016,MIN,Eduardo,Escobar,105.0,83.0,352.0,6.0,37.0,1.0,32.0,14.0,2.0,3.0,21.0,72.0,1.0,1.0,2.0,1,1.0,0.0,0.0,6.0,23.0,71.0,2.0,0.0,0.0,2.0,2.0,ss,"['3b', 'ss']",0.23579545454545456,0.28,61.0,0.3380681818181818,0.6180681818181819,0.3536931818181819,0.1276595744680851,0.2601626016260163,0.2781954887218045,0.016129032258064516,1.0,1.0358398788921523
3562,perazjo01,2016,CIN,Jose,Peraza,72.0,78.0,241.0,3.0,25.0,21.0,25.0,8.0,2.0,10.0,7.0,33.0,0.0,5.0,0.0,3,0.0,0.0,0.0,12.0,0.0,31.0,8.0,13.0,0.0,21.0,1.0,ss,"['2b', 'ss', 'cf', 'of']",0.3236514522821577,0.3515625,65.0,0.4107883817427386,0.7623508817427386,0.48547717842323657,0.06382978723404255,0.2032520325203252,0.18796992481203006,0.3387096774193548,0.7876000000000001,1.0075283216821198
1112,descada01,2016,COL,Daniel,Descalso,99.0,66.0,250.0,8.0,38.0,3.0,38.0,12.0,2.0,0.0,34.0,56.0,3.0,1.0,0.0,4,0.0,0.0,16.0,14.0,4.0,31.0,7.0,0.0,0.0,7.0,4.0,ss,"['1b', '2b', 'ss']",0.264,0.3494809688581315,44.0,0.424,0.7734809688581314,0.396,0.1702127659574468,0.3089430894308943,0.2857142857142857,0.04838709677419355,0.82,0.9915909350589928
245,barneda01,2016,TOR,Darwin,Barney,104.0,75.0,279.0,4.0,19.0,2.0,35.0,13.0,2.0,2.0,22.0,48.0,1.0,1.0,2.0,2,1.0,0.0,0.0,40.0,32.0,25.0,5.0,0.0,0.0,5.0,0.0,2b,"['2b', '3b', 'ss']",0.26881720430107525,0.3223684210526316,56.0,0.3727598566308244,0.695128277683456,0.4032258064516129,0.0851063829787234,0.2845528455284553,0.14285714285714285,0.03225806451612903,0.9244,0.8763314240117593
212,aybarer01,2016,DET,Erick,Aybar,97.0,81.0,335.0,2.0,26.0,3.0,27.0,14.0,2.0,5.0,20.0,59.0,5.0,6.0,3.0,4,0.0,0.0,0.0,7.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,ss,"['3b', 'ss']",0.2417910447761194,0.29315068493150687,63.0,0.31343283582089554,0.6065835207524024,0.36268656716417913,0.0425531914893617,0.21951219512195122,0.19548872180451127,0.04838709677419355,1.0,0.8686277723541969
4068,rosalad01,2016,SDN,Adam,Rosales,105.0,49.0,214.0,13.0,35.0,4.0,37.0,12.0,3.0,0.0,29.0,88.0,2.0,1.0,0.0,4,0.0,0.0,1.0,36.0,41.0,15.0,2.0,0.0,1.0,3.0,1.0,3b,"['2b', '3b', 'ss']",0.22897196261682243,0.3185483870967742,21.0,0.4953271028037383,0.8138754899005125,0.34345794392523366,0.2765957446808511,0.3008130081300813,0.2631578947368421,0.06451612903225806,0.6904,0.8619925134368357
1235,duffyma01,2016,TBA,Matt,Duffy,70.0,65.0,257.0,4.0,21.0,8.0,32.0,11.0,2.0,4.0,20.0,40.0,0.0,4.0,2.0,3,0.0,0.0,0.0,0.0,70.0,18.0,0.0,0.0,0.0,0.0,1.0,3b,"['3b', 'ss']",0.2529182879377432,0.31338028169014087,48.0,0.35797665369649806,0.6713569353866389,0.37937743190661477,0.0851063829787234,0.2601626016260163,0.15789473684210525,0.12903225806451613,0.8452,0.8549818473304732
3734,profaju01,2016,TEX,Jurickson,Profar,90.0,65.0,272.0,5.0,20.0,2.0,35.0,6.0,3.0,1.0,30.0,61.0,0.0,3.0,2.0,0,0.0,0.0,17.0,19.0,25.0,11.0,14.0,0.0,0.0,14.0,6.0,3b,"['1b', '2b', '3b', 'ss', 'lf', 'of']",0.23897058823529413,0.32131147540983607,51.0,0.3382352941176471,0.6595467695274831,0.35845588235294124,0.10638297872340426,0.2845528455284553,0.15037593984962405,0.03225806451612903,0.8992,0.838077519304722
40,ahmedni01,2016,ARI,Nick,Ahmed,90.0,62.0,284.0,4.0,20.0,5.0,26.0,9.0,1.0,2.0,15.0,58.0,3.0,4.0,2.0,3,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,ss,['ss'],0.21830985915492956,0.2647058823529412,48.0,0.2992957746478873,0.5640016570008285,0.3274647887323944,0.0851063829787234,0.21138211382113822,0.15037593984962405,0.08064516129032258,0.9424,0.8057278619998838
3680,polanjo01,2016,MIN,Jorge,Polanco,69.0,69.0,245.0,4.0,27.0,4.0,24.0,15.0,4.0,3.0,17.0,46.0,0.0,3.0,2.0,3,0.0,0.0,0.0,5.0,9.0,47.0,0.0,0.0,0.0,0.0,1.0,ss,['ss'],0.2816326530612245,0.332089552238806,46.0,0.42448979591836733,0.7565793481571733,0.42244897959183675,0.0851063829787234,0.1951219512195122,0.20300751879699247,0.06451612903225806,0.802,0.7781011712186969
288,beckhgo01,2016,SFN,Gordon,Beckham,85.0,52.0,240.0,5.0,30.0,1.0,25.0,16.0,1.0,0.0,26.0,50.0,1.0,4.0,0.0,3,0.0,0.0,0.0,51.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,2b,"['2b', '3b', 'ss']",0.21666666666666667,0.30036630036630035,30.0,0.3541666666666667,0.654532967032967,0.325,0.10638297872340426,0.2032520325203252,0.22556390977443608,0.016129032258064516,0.784,0.6870411153685644
1010,darnach01,2016,ATL,Chase,d'Arnaud,84.0,57.0,233.0,1.0,21.0,9.0,24.0,14.0,2.0,3.0,23.0,50.0,1.0,3.0,0.0,3,0.0,0.0,0.0,10.0,19.0,21.0,8.0,4.0,1.0,13.0,0.0,ss,"['2b', '3b', 'ss', 'of']",0.2446351931330472,0.31679389312977096,40.0,0.33476394849785407,0.6515578416276251,0.36695278969957085,0.02127659574468085,0.1951219512195122,0.15789473684210525,0.14516129032258066,0.7588,0.6726059076730277
