,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
2238,inciaen01,2016,ATL,Ender,Inciarte,131.0,152.0,522.0,3.0,29.0,16.0,85.0,24.0,7.0,7.0,45.0,68.0,5.0,4.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,0.0,129.0,0.0,of,"['lf', 'cf', 'of']",0.29118773946360155,0.3507853403141361,118.0,0.38122605363984674,0.7320113939539828,0.4367816091954023,0.06382978723404255,0.6910569105691057,0.21804511278195488,0.25806451612903225,1.0,1.6677779359095375
1211,drurybr01,2016,ARI,Brandon,Drury,134.0,130.0,461.0,16.0,53.0,1.0,59.0,31.0,1.0,1.0,31.0,100.0,2.0,3.0,0.0,4,0.0,0.0,1.0,16.0,29.0,0.0,62.0,0.0,32.0,89.0,0.0,of,"['2b', '3b', 'lf', 'rf', 'of']",0.28199566160520606,0.3286573146292585,82.0,0.45770065075921906,0.7863579653884776,0.4229934924078091,0.3404255319148936,0.4796747967479675,0.39849624060150374,0.016129032258064516,1.0,1.6577190939302384
3647,pillake01,2016,TOR,Kevin,Pillar,146.0,146.0,548.0,7.0,53.0,14.0,59.0,35.0,2.0,6.0,24.0,90.0,0.0,6.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,146.0,0.0,cf,"['cf', 'of']",0.2664233576642336,0.3029259896729776,102.0,0.3759124087591241,0.6788383984321017,0.3996350364963504,0.14893617021276595,0.4796747967479675,0.39849624060150374,0.22580645161290322,1.0,1.6525486956714908
3397,owingch01,2016,ARI,Chris,Owings,119.0,121.0,437.0,5.0,49.0,21.0,52.0,24.0,11.0,2.0,20.0,87.0,4.0,5.0,2.0,2,0.0,0.0,0.0,1.0,0.0,70.0,0.0,49.0,0.0,49.0,0.0,ss,"['ss', 'cf', 'of']",0.2768878718535469,0.3146551724137931,81.0,0.41647597254004576,0.7311311449538389,0.41533180778032036,0.10638297872340426,0.42276422764227645,0.3684210526315789,0.3387096774193548,1.0,1.6516097441969346
2896,maybica01,2016,DET,Cameron,Maybin,94.0,110.0,349.0,4.0,43.0,15.0,65.0,14.0,5.0,6.0,36.0,69.0,0.0,3.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,1.0,cf,"['cf', 'of']",0.3151862464183381,0.38303341902313626,87.0,0.4183381088825215,0.8013715279056577,0.47277936962750716,0.0851063829787234,0.5284552845528455,0.3233082706766917,0.24193548387096775,1.0,1.6515847917067354
2141,hollima01,2016,SLN,Matt,Holliday,110.0,94.0,382.0,20.0,62.0,0.0,48.0,20.0,1.0,0.0,35.0,71.0,1.0,8.0,0.0,1,0.0,0.0,10.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,8.0,lf,"['1b', 'lf', 'of']",0.24607329842931938,0.3215962441314554,53.0,0.4607329842931937,0.782329228424649,0.3691099476439791,0.425531914893617,0.3902439024390244,0.46616541353383456,0.0,1.0,1.6510511785104551
4008,rodrise01,2016,PIT,Sean,Rodriguez,140.0,81.0,300.0,18.0,56.0,2.0,49.0,16.0,1.0,1.0,33.0,102.0,2.0,5.0,1.0,3,0.0,0.0,57.0,29.0,11.0,27.0,10.0,5.0,17.0,32.0,0.0,1b,"['1b', '2b', '3b', 'ss', 'lf', 'rf', 'of']",0.27,0.3489736070381232,46.0,0.51,0.8589736070381232,0.405,0.3829787234042553,0.3983739837398374,0.42105263157894735,0.03225806451612903,1.0,1.639663403239169
1768,gordoal01,2016,KCA,Alex,Gordon,128.0,98.0,445.0,17.0,40.0,8.0,62.0,16.0,2.0,1.0,52.0,148.0,3.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,lf,"['lf', 'of']",0.2202247191011236,0.31225296442687744,63.0,0.3797752808988764,0.6920282453257538,0.33033707865168543,0.3617021276595745,0.5040650406504065,0.3007518796992481,0.12903225806451613,1.0,1.6258883847254306
3533,pencehu01,2016,SFN,Hunter,Pence,106.0,114.0,395.0,13.0,57.0,1.0,58.0,23.0,1.0,1.0,43.0,95.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,rf,"['rf', 'of']",0.28860759493670884,0.3574660633484163,77.0,0.4506329113924051,0.8080989747408214,0.43291139240506327,0.2765957446808511,0.4715447154471545,0.42857142857142855,0.016129032258064516,1.0,1.625752313362562
3199,naquity01,2016,CLE,Tyler,Naquin,116.0,95.0,321.0,14.0,43.0,6.0,52.0,18.0,5.0,3.0,36.0,112.0,4.0,4.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,109.0,1.0,of,"['cf', 'of']",0.29595015576323985,0.371900826446281,58.0,0.514018691588785,0.885919518035066,0.4439252336448598,0.2978723404255319,0.42276422764227645,0.3233082706766917,0.0967741935483871,1.0,1.5846442659377469
1569,garciav01,2016,CHA,Avisail,Garcia,120.0,101.0,413.0,12.0,51.0,4.0,59.0,18.0,2.0,4.0,34.0,115.0,0.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,55.0,63.0,dh,"['lf', 'rf', 'of', 'dh']",0.24455205811138014,0.3068432671081678,69.0,0.38498789346246975,0.6918311605706375,0.3668280871670702,0.2553191489361702,0.4796747967479675,0.38345864661654133,0.06451612903225806,1.0,1.5497968085000071
2439,kendrho01,2016,LAN,Howie,Kendrick,146.0,124.0,487.0,8.0,40.0,10.0,65.0,26.0,2.0,2.0,50.0,96.0,2.0,3.0,0.0,3,0.0,0.0,11.0,32.0,17.0,0.0,94.0,0.0,0.0,94.0,1.0,lf,"['1b', '2b', '3b', 'lf', 'of']",0.2546201232032854,0.3259668508287293,88.0,0.3655030800821355,0.6914699309108647,0.38193018480492813,0.1702127659574468,0.5284552845528455,0.3007518796992481,0.16129032258064516,1.0,1.5426404375951137
2094,heywaja01,2016,CHN,Jason,Heyward,142.0,122.0,530.0,7.0,49.0,11.0,61.0,27.0,1.0,4.0,54.0,93.0,0.0,5.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,131.0,141.0,0.0,of,"['cf', 'rf', 'of']",0.23018867924528302,0.3062605752961083,87.0,0.32452830188679244,0.6307888771829007,0.34528301886792456,0.14893617021276595,0.4959349593495935,0.3684210526315789,0.1774193548387097,1.0,1.5359945559005728
3361,orlanpa01,2016,KCA,Paulo,Orlando,128.0,138.0,457.0,5.0,43.0,14.0,52.0,24.0,4.0,3.0,13.0,105.0,1.0,7.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,89.0,122.0,1.0,of,"['cf', 'rf', 'of']",0.30196936542669583,0.32916666666666666,105.0,0.4048140043763676,0.7339806710430343,0.45295404814004375,0.10638297872340426,0.42276422764227645,0.3233082706766917,0.22580645161290322,1.0,1.5312159767953195
1260,dysonja01,2016,KCA,Jarrod,Dyson,107.0,83.0,299.0,1.0,25.0,30.0,46.0,14.0,8.0,7.0,26.0,39.0,2.0,3.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,57.0,21.0,95.0,8.0,of,"['lf', 'cf', 'rf', 'of']",0.27759197324414714,0.3404255319148936,60.0,0.3879598662207358,0.7283853981356294,0.41638795986622074,0.02127659574468085,0.37398373983739835,0.18796992481203006,0.4838709677419355,0.9964,1.4781486269254573
802,chiselo01,2016,CLE,Lonnie,Chisenhall,126.0,110.0,385.0,8.0,57.0,6.0,43.0,25.0,5.0,0.0,23.0,70.0,2.0,3.0,3.0,4,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,118.0,119.0,0.0,of,"['rf', 'of']",0.2857142857142857,0.327710843373494,72.0,0.43896103896103894,0.7666718823345329,0.42857142857142855,0.1702127659574468,0.34959349593495936,0.42857142857142855,0.0967741935483871,1.0,1.4737233125836504
420,bournmi01,2016,BAL,Michael,Bourn,113.0,99.0,375.0,5.0,38.0,15.0,48.0,13.0,6.0,5.0,28.0,92.0,0.0,0.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,77.0,21.0,110.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.264,0.31435643564356436,75.0,0.37066666666666664,0.685023102310231,0.396,0.10638297872340426,0.3902439024390244,0.2857142857142857,0.24193548387096775,1.0,1.4202766507476823
960,crispco01,2016,OAK,Coco,Crisp,102.0,92.0,393.0,11.0,47.0,7.0,45.0,24.0,4.0,5.0,37.0,65.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,0.0,101.0,14.0,of,"['lf', 'cf', 'of', 'dh']",0.2340966921119593,0.2986111111111111,53.0,0.3994910941475827,0.6981022052586938,0.35114503816793896,0.23404255319148937,0.36585365853658536,0.3533834586466165,0.11290322580645161,1.0,1.4173279343490819
2274,jankotr01,2016,SDN,Travis,Jankowski,131.0,82.0,335.0,2.0,12.0,30.0,53.0,13.0,2.0,12.0,42.0,100.0,0.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,87.0,22.0,114.0,0.0,of,"['cf', 'rf', 'of']",0.24477611940298508,0.3324538258575198,65.0,0.31343283582089554,0.6458866616784154,0.36716417910447763,0.0425531914893617,0.43089430894308944,0.09022556390977443,0.4838709677419355,1.0,1.4147082111886387
3738,puigya01,2016,LAN,Yasiel,Puig,104.0,88.0,334.0,11.0,45.0,5.0,45.0,14.0,2.0,2.0,24.0,74.0,0.0,7.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,90.0,95.0,0.0,of,"['rf', 'of']",0.2634730538922156,0.3233695652173913,61.0,0.4161676646706587,0.73953722988805,0.3952095808383234,0.23404255319148937,0.36585365853658536,0.3383458646616541,0.08064516129032258,1.0,1.4140968185183747
3835,rasmuco01,2016,HOU,Colby,Rasmus,107.0,76.0,369.0,15.0,54.0,4.0,38.0,10.0,0.0,1.0,43.0,121.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,87.0,21.0,11.0,103.0,2.0,of,"['lf', 'cf', 'rf', 'of']",0.20596205962059622,0.2860576923076923,51.0,0.35501355013550134,0.6410712424431937,0.3089430894308943,0.3191489361702128,0.3089430894308943,0.40601503759398494,0.06451612903225806,1.0,1.4075662816582444
1872,grossro01,2016,MIN,Robbie,Grossman,99.0,93.0,332.0,11.0,37.0,2.0,49.0,19.0,1.0,3.0,55.0,96.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,75.0,19.0,lf,"['lf', 'of', 'dh']",0.28012048192771083,0.3856041131105398,62.0,0.4427710843373494,0.8283751974478892,0.42018072289156627,0.23404255319148937,0.3983739837398374,0.2781954887218045,0.03225806451612903,1.0,1.3630508130608265
4071,rosared01,2016,MIN,Eddie,Rosario,92.0,90.0,335.0,10.0,32.0,5.0,52.0,17.0,2.0,2.0,12.0,91.0,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,57.0,37.0,1.0,89.0,0.0,of,"['lf', 'cf', 'of']",0.26865671641791045,0.29545454545454547,61.0,0.4208955223880597,0.7163500678426051,0.40298507462686567,0.2127659574468085,0.42276422764227645,0.24060150375939848,0.08064516129032258,1.0,1.3597619247656718
3259,nieuwki01,2016,MIL,Kirk,Nieuwenhuis,125.0,70.0,335.0,13.0,44.0,8.0,38.0,18.0,1.0,9.0,56.0,133.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.0,28.0,109.0,0.0,of,"['cf', 'rf', 'of']",0.208955223880597,0.3239795918367347,38.0,0.3850746268656716,0.7090542187024063,0.31343283582089554,0.2765957446808511,0.3089430894308943,0.3308270676691729,0.12903225806451613,1.0,1.3588309956663298
145,aokino01,2016,SEA,Nori,Aoki,118.0,118.0,417.0,4.0,28.0,7.0,63.0,24.0,4.0,9.0,34.0,45.0,0.0,9.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,99.0,15.0,0.0,113.0,0.0,of,"['lf', 'cf', 'of']",0.2829736211031175,0.3492407809110629,86.0,0.38848920863309355,0.7377299895441565,0.4244604316546763,0.0851063829787234,0.5121951219512195,0.21052631578947367,0.11290322580645161,1.0,1.3451914781805445
562,buxtoby01,2016,MIN,Byron,Buxton,92.0,67.0,298.0,10.0,38.0,10.0,44.0,19.0,6.0,2.0,23.0,118.0,0.0,3.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,cf,"['cf', 'of']",0.22483221476510068,0.28440366972477066,32.0,0.42953020134228187,0.7139338710670525,0.33724832214765105,0.2127659574468085,0.35772357723577236,0.2857142857142857,0.16129032258064516,0.9928,1.3449883193762615
3457,parrage01,2016,COL,Gerardo,Parra,102.0,93.0,368.0,7.0,39.0,6.0,45.0,27.0,3.0,4.0,9.0,73.0,1.0,1.0,1.0,2,0.0,0.0,19.0,0.0,0.0,0.0,60.0,11.0,16.0,79.0,0.0,of,"['1b', 'lf', 'cf', 'rf', 'of']",0.25271739130434784,0.2710526315789474,56.0,0.39945652173913043,0.6705091533180778,0.3790760869565218,0.14893617021276595,0.36585365853658536,0.2932330827067669,0.0967741935483871,1.0,1.2838731919610271
900,confomi01,2016,NYN,Michael,Conforto,109.0,67.0,304.0,12.0,42.0,2.0,38.0,21.0,1.0,1.0,36.0,89.0,2.0,5.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,73.0,6.0,9.0,87.0,4.0,of,"['lf', 'of']",0.22039473684210525,0.3103448275862069,33.0,0.4144736842105263,0.7248185117967332,0.3305921052631579,0.2553191489361702,0.3089430894308943,0.3157894736842105,0.03225806451612903,1.0,1.242901881830562
3602,peterja01,2016,ATL,Jace,Peterson,115.0,89.0,350.0,7.0,29.0,5.0,45.0,16.0,1.0,5.0,52.0,69.0,2.0,1.0,2.0,3,0.0,0.0,0.0,87.0,1.0,0.0,15.0,1.0,0.0,16.0,0.0,2b,"['2b', 'lf', 'of']",0.2542857142857143,0.3497536945812808,65.0,0.3657142857142857,0.7154679802955666,0.38142857142857145,0.14893617021276595,0.36585365853658536,0.21804511278195488,0.08064516129032258,1.0,1.1949086742502004
4580,suzukic01,2016,MIA,Ichiro,Suzuki,143.0,95.0,327.0,1.0,22.0,10.0,48.0,15.0,5.0,2.0,30.0,42.0,1.0,3.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,54.0,78.0,3.0,of,"['lf', 'cf', 'rf', 'of']",0.290519877675841,0.35359116022099446,74.0,0.3761467889908257,0.7297379492118201,0.43577981651376146,0.02127659574468085,0.3902439024390244,0.16541353383458646,0.16129032258064516,1.0,1.1740041711126983
2146,holtbr01,2016,BOS,Brock,Holt,94.0,74.0,290.0,7.0,34.0,4.0,45.0,16.0,0.0,3.0,27.0,58.0,0.0,3.0,1.0,3,0.0,0.0,0.0,8.0,17.0,7.0,64.0,0.0,5.0,68.0,1.0,of,"['3b', 'lf', 'of']",0.25517241379310346,0.3219814241486068,51.0,0.38275862068965516,0.7047400448382619,0.3827586206896552,0.14893617021276595,0.36585365853658536,0.2556390977443609,0.06451612903225806,0.9640000000000001,1.173866343871863
2995,merriwh01,2016,KCA,Whit,Merrifield,81.0,88.0,311.0,2.0,29.0,8.0,44.0,22.0,3.0,3.0,19.0,72.0,1.0,0.0,1.0,1,0.0,0.0,1.0,65.0,5.0,0.0,13.0,0.0,4.0,16.0,1.0,2b,"['2b', 'lf', 'of']",0.2829581993569132,0.32326283987915405,61.0,0.39228295819935693,0.7155457980785109,0.4244372990353698,0.0425531914893617,0.35772357723577236,0.21804511278195488,0.12903225806451613,1.0,1.171791438606975
2811,marteje01,2016,LAA,Jefry,Marte,88.0,65.0,258.0,15.0,44.0,2.0,38.0,14.0,0.0,2.0,18.0,59.0,0.0,5.0,0.0,3,0.0,0.0,29.0,0.0,22.0,0.0,27.0,0.0,0.0,27.0,4.0,1b,"['1b', '3b', 'lf', 'of']",0.25193798449612403,0.30985915492957744,36.0,0.4806201550387597,0.7904793099683372,0.37790697674418605,0.3191489361702128,0.3089430894308943,0.3308270676691729,0.03225806451612903,0.8488,1.162078613389569
3894,reverbe01,2016,WAS,Ben,Revere,103.0,76.0,350.0,2.0,24.0,14.0,44.0,9.0,7.0,5.0,18.0,34.0,0.0,3.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,74.0,0.0,87.0,0.0,of,"['lf', 'cf', 'of']",0.21714285714285714,0.26005361930294907,58.0,0.3,0.5600536193029491,0.32571428571428573,0.0425531914893617,0.35772357723577236,0.18045112781954886,0.22580645161290322,1.0,1.132248633871872
2349,johnske05,2016,NYN,Kelly,Johnson,131.0,75.0,304.0,10.0,34.0,4.0,25.0,14.0,0.0,0.0,25.0,65.0,2.0,2.0,0.0,1,0.0,0.0,3.0,52.0,21.0,1.0,15.0,0.0,0.0,15.0,0.0,2b,"['2b', '3b', 'lf', 'of']",0.24671052631578946,0.3072289156626506,51.0,0.39144736842105265,0.6986762840837033,0.37006578947368424,0.2127659574468085,0.2032520325203252,0.2556390977443609,0.06451612903225806,1.0,1.106239006217437
2292,jayjo02,2016,SDN,Jon,Jay,90.0,101.0,347.0,2.0,26.0,2.0,49.0,26.0,1.0,0.0,19.0,78.0,0.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,72.0,9.0,86.0,0.0,of,"['cf', 'of']",0.2910662824207493,0.3387096774193548,72.0,0.38904899135446686,0.7277586687738217,0.4365994236311239,0.0425531914893617,0.3983739837398374,0.19548872180451127,0.03225806451612903,1.0,1.1052733851809633
409,bourjpe01,2016,PHI,Peter,Bourjos,123.0,89.0,355.0,5.0,23.0,6.0,40.0,20.0,7.0,4.0,17.0,91.0,2.0,4.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,115.0,119.0,0.0,of,"['cf', 'rf', 'of']",0.2507042253521127,0.2917771883289125,57.0,0.38873239436619716,0.6805095826951096,0.376056338028169,0.10638297872340426,0.3252032520325203,0.17293233082706766,0.0967741935483871,1.0,1.0773490931595484
5041,wongko01,2016,SLN,Kolten,Wong,121.0,75.0,313.0,5.0,23.0,7.0,39.0,7.0,7.0,0.0,34.0,52.0,2.0,9.0,0.0,5,0.0,0.0,0.0,88.0,0.0,0.0,6.0,8.0,4.0,16.0,0.0,2b,"['2b', 'of']",0.23961661341853036,0.3268698060941828,56.0,0.3546325878594249,0.6815023939536078,0.35942492012779553,0.10638297872340426,0.3170731707317073,0.17293233082706766,0.11290322580645161,1.0,1.0687166262164265
1147,dickeal01,2016,SDN,Alex,Dickerson,84.0,65.0,253.0,10.0,37.0,5.0,39.0,16.0,2.0,1.0,26.0,44.0,2.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,2.0,lf,"['lf', 'of']",0.25691699604743085,0.3333333333333333,37.0,0.45454545454545453,0.7878787878787878,0.3853754940711463,0.2127659574468085,0.3170731707317073,0.2781954887218045,0.08064516129032258,0.8308,1.0584851201950944
2474,kimhy01,2016,BAL,Hyun Soo,Kim,95.0,92.0,305.0,6.0,22.0,1.0,36.0,16.0,1.0,3.0,36.0,51.0,0.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,0.0,lf,"['lf', 'of']",0.3016393442622951,0.3815028901734104,69.0,0.419672131147541,0.8011750213209514,0.45245901639344266,0.1276595744680851,0.2926829268292683,0.16541353383458646,0.016129032258064516,1.0,1.054344083783447
667,carreez01,2016,TOR,Ezequiel,Carrera,110.0,67.0,270.0,6.0,23.0,7.0,47.0,9.0,1.0,4.0,27.0,70.0,0.0,4.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,65.0,100.0,4.0,of,"['lf', 'rf', 'of']",0.24814814814814815,0.3234323432343234,51.0,0.35555555555555557,0.678987898789879,0.37222222222222223,0.1276595744680851,0.3821138211382114,0.17293233082706766,0.11290322580645161,0.892,1.0417054076201382
536,burnsbi02,2016,OAK,Billy,Burns,97.0,73.0,311.0,0.0,13.0,17.0,39.0,11.0,4.0,5.0,10.0,37.0,2.0,6.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,7.0,87.0,4.0,of,"['cf', 'of']",0.2347266881028939,0.27134146341463417,58.0,0.2958199356913183,0.5671613991059525,0.35209003215434087,0.0,0.3170731707317073,0.09774436090225563,0.27419354838709675,1.0,1.0411011121754006
2098,hicksaa01,2016,NYA,Aaron,Hicks,123.0,71.0,327.0,8.0,31.0,3.0,32.0,13.0,1.0,4.0,30.0,68.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,86.0,119.0,4.0,of,"['lf', 'cf', 'rf', 'of']",0.21712538226299694,0.28055555555555556,49.0,0.3363914373088685,0.616946992864424,0.3256880733944954,0.1702127659574468,0.2601626016260163,0.23308270676691728,0.04838709677419355,1.0,1.0375332445190693
909,contrwi01,2016,CHN,Willson,Contreras,76.0,71.0,252.0,12.0,35.0,2.0,33.0,14.0,1.0,2.0,26.0,67.0,0.0,4.0,0.0,1,0.0,57.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,c,"['c', 'lf', 'of']",0.28174603174603174,0.3568904593639576,44.0,0.4880952380952381,0.8449856974591956,0.4226190476190476,0.2553191489361702,0.2682926829268293,0.2631578947368421,0.03225806451612903,0.8272,1.0270902650016072
4284,schebsc01,2016,CIN,Scott,Schebler,82.0,68.0,257.0,9.0,40.0,2.0,36.0,12.0,2.0,4.0,19.0,59.0,2.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,41.0,67.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.26459143968871596,0.32978723404255317,45.0,0.43190661478599224,0.7616938488285454,0.39688715953307396,0.19148936170212766,0.2926829268292683,0.3007518796992481,0.03225806451612903,0.8452,1.0261314503549268
2793,marisja01,2016,HOU,Jake,Marisnick,118.0,60.0,287.0,5.0,21.0,10.0,40.0,18.0,1.0,5.0,16.0,83.0,0.0,3.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,5.0,105.0,5.0,of,"['lf', 'cf', 'of']",0.20905923344947736,0.25732899022801303,36.0,0.3310104529616725,0.5883394431896856,0.31358885017421606,0.10638297872340426,0.3252032520325203,0.15789473684210525,0.16129032258064516,0.9532,1.0145480857843758
1894,gutiefr01,2016,SEA,Franklin,Gutierrez,98.0,61.0,248.0,14.0,39.0,1.0,33.0,9.0,0.0,0.0,29.0,85.0,0.0,3.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,64.0,70.0,15.0,of,"['rf', 'of', 'dh']",0.24596774193548387,0.3286219081272085,38.0,0.45161290322580644,0.7802348113530149,0.3689516129032258,0.2978723404255319,0.2682926829268293,0.2932330827067669,0.016129032258064516,0.8128000000000001,1.011512328991956
3562,perazjo01,2016,CIN,Jose,Peraza,72.0,78.0,241.0,3.0,25.0,21.0,25.0,8.0,2.0,10.0,7.0,33.0,0.0,5.0,0.0,3,0.0,0.0,0.0,12.0,0.0,31.0,8.0,13.0,0.0,21.0,1.0,ss,"['2b', 'ss', 'cf', 'of']",0.3236514522821577,0.3515625,65.0,0.4107883817427386,0.7623508817427386,0.48547717842323657,0.06382978723404255,0.2032520325203252,0.18796992481203006,0.3387096774193548,0.7876000000000001,1.0075283216821198
2377,joycema01,2016,PIT,Matthew,Joyce,140.0,56.0,231.0,13.0,42.0,1.0,45.0,10.0,1.0,1.0,59.0,67.0,4.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,43.0,66.0,4.0,of,"['lf', 'rf', 'of']",0.24242424242424243,0.40273037542662116,32.0,0.46320346320346323,0.8659338386300843,0.36363636363636365,0.2765957446808511,0.36585365853658536,0.3157894736842105,0.016129032258064516,0.7516,1.00564401143353
4249,santado01,2016,MIL,Domingo,Santana,77.0,63.0,246.0,11.0,32.0,2.0,34.0,14.0,0.0,3.0,32.0,91.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,62.0,67.0,0.0,of,"['rf', 'of']",0.25609756097560976,0.34519572953736655,38.0,0.44715447154471544,0.792350201082082,0.38414634146341464,0.23404255319148937,0.2764227642276423,0.24060150375939848,0.03225806451612903,0.8056,0.9405148205985441
4103,ruary01,2016,TEX,Ryan,Rua,99.0,62.0,240.0,8.0,22.0,9.0,40.0,8.0,1.0,0.0,21.0,76.0,2.0,6.0,0.0,2,0.0,0.0,31.0,0.0,2.0,0.0,60.0,4.0,3.0,65.0,4.0,of,"['1b', 'lf', 'of']",0.25833333333333336,0.3308550185873606,45.0,0.4,0.7308550185873606,0.38750000000000007,0.1702127659574468,0.3252032520325203,0.16541353383458646,0.14516129032258066,0.784,0.9356968202433534
3862,reddijo01,2016,OAK,Josh,Reddick,68.0,72.0,243.0,8.0,28.0,5.0,33.0,11.0,1.0,0.0,28.0,34.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,2.0,rf,"['rf', 'of']",0.2962962962962963,0.36764705882352944,52.0,0.448559670781893,0.8162067296054225,0.4444444444444444,0.1702127659574468,0.2682926829268293,0.21052631578947367,0.08064516129032258,0.7948,0.9331916652006891
4435,smolija01,2016,OAK,Jake,Smolinski,99.0,69.0,290.0,7.0,27.0,1.0,28.0,6.0,2.0,2.0,19.0,44.0,0.0,7.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,29.0,93.0,1.0,of,"['lf', 'cf', 'rf', 'of']",0.23793103448275862,0.29874213836477986,54.0,0.3448275862068966,0.6435697245716765,0.356896551724138,0.14893617021276595,0.22764227642276422,0.20300751879699247,0.016129032258064516,0.9640000000000001,0.9183175336357952
4655,thomptr01,2016,LAN,Trayce,Thompson,80.0,53.0,236.0,13.0,32.0,5.0,31.0,11.0,0.0,1.0,26.0,66.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,28.0,71.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.2245762711864407,0.3015267175572519,29.0,0.4364406779661017,0.7379673955233537,0.33686440677966106,0.2765957446808511,0.25203252032520324,0.24060150375939848,0.08064516129032258,0.7696000000000001,0.9133145936285519
998,dahlda01,2016,COL,David,Dahl,63.0,70.0,222.0,7.0,24.0,5.0,42.0,12.0,4.0,0.0,15.0,59.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,4.0,59.0,0.0,of,"['lf', 'of']",0.3153153153153153,0.35864978902953587,47.0,0.5,0.8586497890295359,0.47297297297297297,0.14893617021276595,0.34146341463414637,0.18045112781954886,0.08064516129032258,0.7192000000000001,0.8806379947118811
1496,francje02,2016,MIA,Jeff,Francoeur,99.0,64.0,257.0,7.0,33.0,2.0,29.0,13.0,0.0,0.0,16.0,75.0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,17.0,78.0,3.0,of,"['lf', 'rf', 'of']",0.2490272373540856,0.2898550724637681,44.0,0.38132295719844356,0.6711780296622116,0.3735408560311284,0.14893617021276595,0.23577235772357724,0.24812030075187969,0.03225806451612903,0.8452,0.877848173653828
